lr_group_0,lr_group_1,step,valid-uas_macro_f1,valid-uas_micro_f1,valid-las_macro_f1,valid-las_micro_f1,epoch,train-loss_arc,train-loss_type,train-loss
2.0926517571884984e-05,2.0926517571884984e-05,140,,,,,,,,
2.108626198083067e-05,2.108626198083067e-05,141,,,,,,,,
2.124600638977636e-05,2.124600638977636e-05,142,,,,,,,,
2.1405750798722048e-05,2.1405750798722048e-05,143,,,,,,,,
2.1565495207667734e-05,2.1565495207667734e-05,144,,,,,,,,
,,134,32.29554748535156,42.63869094848633,16.14684295654297,24.791074752807617,0,,,
2.172523961661342e-05,2.172523961661342e-05,146,,,,,,,,
2.188498402555911e-05,2.188498402555911e-05,147,,,,,,,,
2.2044728434504794e-05,2.2044728434504794e-05,148,,,,,,,,
2.220447284345048e-05,2.220447284345048e-05,149,,,,,,,,
2.2364217252396165e-05,2.2364217252396165e-05,150,,,,,,,,
2.2523961661341854e-05,2.2523961661341854e-05,151,,,,,,,,
2.268370607028754e-05,2.268370607028754e-05,152,,,,,,,,
2.284345047923323e-05,2.284345047923323e-05,153,,,,,,,,
2.3003194888178915e-05,2.3003194888178915e-05,154,,,,,,,,
2.3162939297124604e-05,2.3162939297124604e-05,155,,,,,,,,
2.332268370607029e-05,2.332268370607029e-05,156,,,,,,,,
2.3482428115015975e-05,2.3482428115015975e-05,157,,,,,,,,
2.364217252396166e-05,2.364217252396166e-05,158,,,,,,,,
2.380191693290735e-05,2.380191693290735e-05,159,,,,,,,,
2.3961661341853036e-05,2.3961661341853036e-05,160,,,,,,,,
,,149,,,,,0,1.5164579153060913,1.206295371055603,2.7227532863616943
,,149,37.399986267089844,49.61326599121094,20.924863815307617,32.20127868652344,0,,,
2.412140575079872e-05,2.412140575079872e-05,163,,,,,,,,
2.428115015974441e-05,2.428115015974441e-05,164,,,,,,,,
2.44408945686901e-05,2.44408945686901e-05,165,,,,,,,,
2.4600638977635785e-05,2.4600638977635785e-05,166,,,,,,,,
2.476038338658147e-05,2.476038338658147e-05,167,,,,,,,,
2.4920127795527157e-05,2.4920127795527157e-05,168,,,,,,,,
2.5079872204472842e-05,2.5079872204472842e-05,169,,,,,,,,
2.523961661341853e-05,2.523961661341853e-05,170,,,,,,,,
2.539936102236422e-05,2.539936102236422e-05,171,,,,,,,,
2.5559105431309903e-05,2.5559105431309903e-05,172,,,,,,,,
2.5718849840255592e-05,2.5718849840255592e-05,173,,,,,,,,
2.5878594249201278e-05,2.5878594249201278e-05,174,,,,,,,,
2.6038338658146967e-05,2.6038338658146967e-05,175,,,,,,,,
2.6198083067092656e-05,2.6198083067092656e-05,176,,,,,,,,
2.6357827476038338e-05,2.6357827476038338e-05,177,,,,,,,,
,,164,41.48556900024414,56.961238861083984,24.191299438476562,39.322547912597656,0,,,
2.6517571884984027e-05,2.6517571884984027e-05,179,,,,,,,,
2.6677316293929716e-05,2.6677316293929716e-05,180,,,,,,,,
2.68370607028754e-05,2.68370607028754e-05,181,,,,,,,,
2.6996805111821088e-05,2.6996805111821088e-05,182,,,,,,,,
2.7156549520766773e-05,2.7156549520766773e-05,183,,,,,,,,
2.7316293929712462e-05,2.7316293929712462e-05,184,,,,,,,,
2.747603833865815e-05,2.747603833865815e-05,185,,,,,,,,
2.7635782747603834e-05,2.7635782747603834e-05,186,,,,,,,,
2.7795527156549523e-05,2.7795527156549523e-05,187,,,,,,,,
2.7955271565495212e-05,2.7955271565495212e-05,188,,,,,,,,
2.8115015974440894e-05,2.8115015974440894e-05,189,,,,,,,,
2.8274760383386583e-05,2.8274760383386583e-05,190,,,,,,,,
2.843450479233227e-05,2.843450479233227e-05,191,,,,,,,,
2.8594249201277955e-05,2.8594249201277955e-05,192,,,,,,,,
2.8753993610223644e-05,2.8753993610223644e-05,193,,,,,,,,
,,179,51.99241256713867,63.642425537109375,27.97899627685547,46.36824417114258,0,,,
2.891373801916933e-05,2.891373801916933e-05,195,,,,,,,,
2.907348242811502e-05,2.907348242811502e-05,196,,,,,,,,
2.9233226837060707e-05,2.9233226837060707e-05,197,,,,,,,,
2.939297124600639e-05,2.939297124600639e-05,198,,,,,,,,
2.955271565495208e-05,2.955271565495208e-05,199,,,,,,,,
2.971246006389776e-05,2.971246006389776e-05,200,,,,,,,,
2.987220447284345e-05,2.987220447284345e-05,201,,,,,,,,
3.003194888178914e-05,3.003194888178914e-05,202,,,,,,,,
3.0191693290734825e-05,3.0191693290734825e-05,203,,,,,,,,
3.0351437699680514e-05,3.0351437699680514e-05,204,,,,,,,,
3.0511182108626203e-05,3.0511182108626203e-05,205,,,,,,,,
3.067092651757188e-05,3.067092651757188e-05,206,,,,,,,,
3.083067092651757e-05,3.083067092651757e-05,207,,,,,,,,
3.099041533546326e-05,3.099041533546326e-05,208,,,,,,,,
3.115015974440895e-05,3.115015974440895e-05,209,,,,,,,,
,,194,55.824058532714844,68.26102447509766,31.99915885925293,51.72475051879883,0,,,
3.130990415335464e-05,3.130990415335464e-05,211,,,,,,,,
3.146964856230032e-05,3.146964856230032e-05,212,,,,,,,,
3.162939297124601e-05,3.162939297124601e-05,213,,,,,,,,
3.17891373801917e-05,3.17891373801917e-05,214,,,,,,,,
3.194888178913738e-05,3.194888178913738e-05,215,,,,,,,,
,,199,,,,,0,0.9403819441795349,0.8309075236320496,1.7712894678115845
3.210862619808307e-05,3.210862619808307e-05,217,,,,,,,,
3.226837060702875e-05,3.226837060702875e-05,218,,,,,,,,
3.242811501597444e-05,3.242811501597444e-05,219,,,,,,,,
3.258785942492013e-05,3.258785942492013e-05,220,,,,,,,,
3.274760383386581e-05,3.274760383386581e-05,221,,,,,,,,
3.29073482428115e-05,3.29073482428115e-05,222,,,,,,,,
3.306709265175719e-05,3.306709265175719e-05,223,,,,,,,,
3.322683706070287e-05,3.322683706070287e-05,224,,,,,,,,
3.338658146964856e-05,3.338658146964856e-05,225,,,,,,,,
3.354632587859425e-05,3.354632587859425e-05,226,,,,,,,,
,,209,62.73896789550781,72.9863052368164,35.465087890625,57.89029312133789,0,,,
3.3706070287539934e-05,3.3706070287539934e-05,228,,,,,,,,
3.386581469648562e-05,3.386581469648562e-05,229,,,,,,,,
3.402555910543131e-05,3.402555910543131e-05,230,,,,,,,,
3.4185303514377e-05,3.4185303514377e-05,231,,,,,,,,
3.434504792332269e-05,3.434504792332269e-05,232,,,,,,,,
3.450479233226837e-05,3.450479233226837e-05,233,,,,,,,,
3.466453674121406e-05,3.466453674121406e-05,234,,,,,,,,
3.482428115015975e-05,3.482428115015975e-05,235,,,,,,,,
3.498402555910543e-05,3.498402555910543e-05,236,,,,,,,,
3.514376996805112e-05,3.514376996805112e-05,237,,,,,,,,
3.5303514376996804e-05,3.5303514376996804e-05,238,,,,,,,,
3.546325878594249e-05,3.546325878594249e-05,239,,,,,,,,
3.562300319488818e-05,3.562300319488818e-05,240,,,,,,,,
3.5782747603833865e-05,3.5782747603833865e-05,241,,,,,,,,
3.5942492012779554e-05,3.5942492012779554e-05,242,,,,,,,,
,,224,67.53591918945312,78.24946594238281,40.034358978271484,62.73115158081055,0,,,
3.610223642172524e-05,3.610223642172524e-05,244,,,,,,,,
3.6261980830670925e-05,3.6261980830670925e-05,245,,,,,,,,
3.6421725239616614e-05,3.6421725239616614e-05,246,,,,,,,,
3.65814696485623e-05,3.65814696485623e-05,247,,,,,,,,
3.6741214057507985e-05,3.6741214057507985e-05,248,,,,,,,,
3.6900958466453675e-05,3.6900958466453675e-05,249,,,,,,,,
3.7060702875399364e-05,3.7060702875399364e-05,250,,,,,,,,
3.722044728434505e-05,3.722044728434505e-05,251,,,,,,,,
3.738019169329074e-05,3.738019169329074e-05,252,,,,,,,,
3.7539936102236424e-05,3.7539936102236424e-05,253,,,,,,,,
3.769968051118211e-05,3.769968051118211e-05,254,,,,,,,,
3.7859424920127795e-05,3.7859424920127795e-05,255,,,,,,,,
3.8019169329073485e-05,3.8019169329073485e-05,256,,,,,,,,
3.8178913738019174e-05,3.8178913738019174e-05,257,,,,,,,,
3.8338658146964856e-05,3.8338658146964856e-05,258,,,,,,,,
,,239,67.9537353515625,80.2098159790039,45.865726470947266,67.54534149169922,0,,,
3.8498402555910545e-05,3.8498402555910545e-05,260,,,,,,,,
3.8658146964856234e-05,3.8658146964856234e-05,261,,,,,,,,
3.8817891373801916e-05,3.8817891373801916e-05,262,,,,,,,,
3.8977635782747605e-05,3.8977635782747605e-05,263,,,,,,,,
3.913738019169329e-05,3.913738019169329e-05,264,,,,,,,,
3.929712460063898e-05,3.929712460063898e-05,265,,,,,,,,
3.9456869009584666e-05,3.9456869009584666e-05,266,,,,,,,,
3.9616613418530355e-05,3.9616613418530355e-05,267,,,,,,,,
3.9776357827476044e-05,3.9776357827476044e-05,268,,,,,,,,
3.9936102236421726e-05,3.9936102236421726e-05,269,,,,,,,,
,,249,,,,,0,0.7445695996284485,0.654264509677887,1.3988341093063354
4.0095846645367415e-05,4.0095846645367415e-05,271,,,,,,,,
4.0255591054313104e-05,4.0255591054313104e-05,272,,,,,,,,
4.041533546325879e-05,4.041533546325879e-05,273,,,,,,,,
4.0575079872204476e-05,4.0575079872204476e-05,274,,,,,,,,
4.0734824281150165e-05,4.0734824281150165e-05,275,,,,,,,,
,,254,66.79145812988281,79.9119873046875,47.28641891479492,69.45234680175781,0,,,
4.089456869009585e-05,4.089456869009585e-05,277,,,,,,,,
4.1054313099041536e-05,4.1054313099041536e-05,278,,,,,,,,
4.1214057507987225e-05,4.1214057507987225e-05,279,,,,,,,,
4.137380191693291e-05,4.137380191693291e-05,280,,,,,,,,
4.15335463258786e-05,4.15335463258786e-05,281,,,,,,,,
4.169329073482428e-05,4.169329073482428e-05,282,,,,,,,,
4.185303514376997e-05,4.185303514376997e-05,283,,,,,,,,
4.201277955271566e-05,4.201277955271566e-05,284,,,,,,,,
4.217252396166134e-05,4.217252396166134e-05,285,,,,,,,,
4.233226837060703e-05,4.233226837060703e-05,286,,,,,,,,
4.249201277955272e-05,4.249201277955272e-05,287,,,,,,,,
4.265175718849841e-05,4.265175718849841e-05,288,,,,,,,,
4.2811501597444096e-05,4.2811501597444096e-05,289,,,,,,,,
4.297124600638978e-05,4.297124600638978e-05,290,,,,,,,,
4.313099041533547e-05,4.313099041533547e-05,291,,,,,,,,
,,269,75.57733154296875,84.7839584350586,51.31291961669922,75.10668182373047,0,,,
4.3290734824281156e-05,4.3290734824281156e-05,293,,,,,,,,
4.345047923322684e-05,4.345047923322684e-05,294,,,,,,,,
4.361022364217253e-05,4.361022364217253e-05,295,,,,,,,,
4.376996805111822e-05,4.376996805111822e-05,296,,,,,,,,
4.39297124600639e-05,4.39297124600639e-05,297,,,,,,,,
4.408945686900959e-05,4.408945686900959e-05,298,,,,,,,,
4.424920127795527e-05,4.424920127795527e-05,299,,,,,,,,
4.440894568690096e-05,4.440894568690096e-05,300,,,,,,,,
4.456869009584665e-05,4.456869009584665e-05,301,,,,,,,,
4.472843450479233e-05,4.472843450479233e-05,302,,,,,,,,
4.488817891373802e-05,4.488817891373802e-05,303,,,,,,,,
4.504792332268371e-05,4.504792332268371e-05,304,,,,,,,,
4.520766773162939e-05,4.520766773162939e-05,305,,,,,,,,
4.536741214057508e-05,4.536741214057508e-05,306,,,,,,,,
4.552715654952077e-05,4.552715654952077e-05,307,,,,,,,,
,,284,79.57164001464844,85.86859893798828,54.19734191894531,76.94256591796875,0,,,
4.568690095846646e-05,4.568690095846646e-05,309,,,,,,,,
4.584664536741215e-05,4.584664536741215e-05,310,,,,,,,,
4.600638977635783e-05,4.600638977635783e-05,311,,,,,,,,
4.616613418530352e-05,4.616613418530352e-05,312,,,,,,,,
4.632587859424921e-05,4.632587859424921e-05,313,,,,,,,,
4.648562300319489e-05,4.648562300319489e-05,314,,,,,,,,
4.664536741214058e-05,4.664536741214058e-05,315,,,,,,,,
4.680511182108626e-05,4.680511182108626e-05,316,,,,,,,,
4.696485623003195e-05,4.696485623003195e-05,317,,,,,,,,
4.712460063897764e-05,4.712460063897764e-05,318,,,,,,,,
4.728434504792332e-05,4.728434504792332e-05,319,,,,,,,,
4.744408945686901e-05,4.744408945686901e-05,320,,,,,,,,
4.76038338658147e-05,4.76038338658147e-05,321,,,,,,,,
4.776357827476038e-05,4.776357827476038e-05,322,,,,,,,,
4.792332268370607e-05,4.792332268370607e-05,323,,,,,,,,
,,299,,,,,0,0.6268882155418396,0.49058955907821655,1.1174777746200562
,,299,79.95011138916016,85.26404571533203,55.884822845458984,77.89384460449219,0,,,
4.8083067092651754e-05,4.8083067092651754e-05,326,,,,,,,,
4.824281150159744e-05,4.824281150159744e-05,327,,,,,,,,
4.840255591054313e-05,4.840255591054313e-05,328,,,,,,,,
4.856230031948882e-05,4.856230031948882e-05,329,,,,,,,,
4.872204472843451e-05,4.872204472843451e-05,330,,,,,,,,
4.88817891373802e-05,4.88817891373802e-05,331,,,,,,,,
4.904153354632588e-05,4.904153354632588e-05,332,,,,,,,,
4.920127795527157e-05,4.920127795527157e-05,333,,,,,,,,
4.936102236421725e-05,4.936102236421725e-05,334,,,,,,,,
4.952076677316294e-05,4.952076677316294e-05,335,,,,,,,,
4.968051118210863e-05,4.968051118210863e-05,336,,,,,,,,
4.984025559105431e-05,4.984025559105431e-05,337,,,,,,,,
5e-05,5e-05,338,,,,,,,,
4.998221906116643e-05,4.998221906116643e-05,339,,,,,,,,
4.9964438122332865e-05,4.9964438122332865e-05,340,,,,,,,,
4.994665718349929e-05,4.994665718349929e-05,341,,,,,,,,
4.992887624466572e-05,4.992887624466572e-05,342,,,,,,,,
4.991109530583215e-05,4.991109530583215e-05,343,,,,,,,,
4.989331436699858e-05,4.989331436699858e-05,344,,,,,,,,
4.987553342816501e-05,4.987553342816501e-05,345,,,,,,,,
4.985775248933144e-05,4.985775248933144e-05,346,,,,,,,,
4.9839971550497864e-05,4.9839971550497864e-05,347,,,,,,,,
4.98221906116643e-05,4.98221906116643e-05,348,,,,,,,,
4.980440967283073e-05,4.980440967283073e-05,349,,,,,,,,
4.978662873399716e-05,4.978662873399716e-05,350,,,,,,,,
4.976884779516359e-05,4.976884779516359e-05,351,,,,,,,,
4.9751066856330014e-05,4.9751066856330014e-05,352,,,,,,,,
4.9733285917496445e-05,4.9733285917496445e-05,353,,,,,,,,
,,327,77.02009582519531,86.3975830078125,59.978782653808594,79.91642761230469,1,,,
4.9715504978662876e-05,4.9715504978662876e-05,355,,,,,,,,
4.969772403982931e-05,4.969772403982931e-05,356,,,,,,,,
4.967994310099573e-05,4.967994310099573e-05,357,,,,,,,,
4.9662162162162164e-05,4.9662162162162164e-05,358,,,,,,,,
4.9644381223328595e-05,4.9644381223328595e-05,359,,,,,,,,
4.962660028449502e-05,4.962660028449502e-05,360,,,,,,,,
4.960881934566146e-05,4.960881934566146e-05,361,,,,,,,,
4.959103840682788e-05,4.959103840682788e-05,362,,,,,,,,
4.9573257467994314e-05,4.9573257467994314e-05,363,,,,,,,,
4.9555476529160745e-05,4.9555476529160745e-05,364,,,,,,,,
4.953769559032717e-05,4.953769559032717e-05,365,,,,,,,,
4.95199146514936e-05,4.95199146514936e-05,366,,,,,,,,
4.950213371266003e-05,4.950213371266003e-05,367,,,,,,,,
4.9484352773826457e-05,4.9484352773826457e-05,368,,,,,,,,
4.9466571834992895e-05,4.9466571834992895e-05,369,,,,,,,,
,,342,82.61000061035156,87.77560424804688,61.771785736083984,81.11219787597656,1,,,
4.944879089615932e-05,4.944879089615932e-05,371,,,,,,,,
4.9431009957325744e-05,4.9431009957325744e-05,372,,,,,,,,
4.941322901849218e-05,4.941322901849218e-05,373,,,,,,,,
4.9395448079658606e-05,4.9395448079658606e-05,374,,,,,,,,
4.937766714082504e-05,4.937766714082504e-05,375,,,,,,,,
4.935988620199147e-05,4.935988620199147e-05,376,,,,,,,,
4.9342105263157894e-05,4.9342105263157894e-05,377,,,,,,,,
,,349,,,,,1,0.3729619085788727,0.3888148367404938,0.7617767453193665
4.9324324324324325e-05,4.9324324324324325e-05,379,,,,,,,,
4.9306543385490756e-05,4.9306543385490756e-05,380,,,,,,,,
4.928876244665719e-05,4.928876244665719e-05,381,,,,,,,,
4.927098150782362e-05,4.927098150782362e-05,382,,,,,,,,
4.9253200568990043e-05,4.9253200568990043e-05,383,,,,,,,,
4.9235419630156475e-05,4.9235419630156475e-05,384,,,,,,,,
4.9217638691322906e-05,4.9217638691322906e-05,385,,,,,,,,
4.919985775248933e-05,4.919985775248933e-05,386,,,,,,,,
,,357,82.05232238769531,89.83374786376953,65.0604019165039,83.8504638671875,1,,,
4.918207681365576e-05,4.918207681365576e-05,388,,,,,,,,
4.916429587482219e-05,4.916429587482219e-05,389,,,,,,,,
4.9146514935988625e-05,4.9146514935988625e-05,390,,,,,,,,
4.912873399715505e-05,4.912873399715505e-05,391,,,,,,,,
4.911095305832148e-05,4.911095305832148e-05,392,,,,,,,,
4.909317211948791e-05,4.909317211948791e-05,393,,,,,,,,
4.907539118065434e-05,4.907539118065434e-05,394,,,,,,,,
4.9057610241820774e-05,4.9057610241820774e-05,395,,,,,,,,
4.90398293029872e-05,4.90398293029872e-05,396,,,,,,,,
4.902204836415363e-05,4.902204836415363e-05,397,,,,,,,,
4.900426742532006e-05,4.900426742532006e-05,398,,,,,,,,
4.8986486486486486e-05,4.8986486486486486e-05,399,,,,,,,,
4.8968705547652924e-05,4.8968705547652924e-05,400,,,,,,,,
4.895092460881935e-05,4.895092460881935e-05,401,,,,,,,,
4.8933143669985773e-05,4.8933143669985773e-05,402,,,,,,,,
,,372,78.95895385742188,89.22919464111328,69.05085754394531,84.05049896240234,1,,,
4.891536273115221e-05,4.891536273115221e-05,404,,,,,,,,
4.8897581792318636e-05,4.8897581792318636e-05,405,,,,,,,,
4.887980085348506e-05,4.887980085348506e-05,406,,,,,,,,
4.88620199146515e-05,4.88620199146515e-05,407,,,,,,,,
4.884423897581792e-05,4.884423897581792e-05,408,,,,,,,,
4.8826458036984355e-05,4.8826458036984355e-05,409,,,,,,,,
4.8808677098150786e-05,4.8808677098150786e-05,410,,,,,,,,
4.879089615931721e-05,4.879089615931721e-05,411,,,,,,,,
4.877311522048364e-05,4.877311522048364e-05,412,,,,,,,,
4.875533428165007e-05,4.875533428165007e-05,413,,,,,,,,
